year,month,customer,new_cluster,total_purchase_amount,total_transaction_count
2016,9,c4221,3,3308,1
2016,9,c4228,3,2300,2
2016,9,c4235,3,1960,2
2016,9,c4244,3,3743,3
2016,9,c4274,1,11406,14
2016,9,c4286,0,750,1
2016,9,c4297,0,980,1
2016,9,c4301,0,4324,6
2016,9,c4303,3,2928,2
2016,9,c4318,3,494,1
2016,9,c4319,0,1578,2
2016,9,c4321,1,1655,2
2016,9,c4352,0,836,1
2016,9,c4362,3,2850,2
2016,9,c4389,1,3893,9
2016,9,c4393,0,561,3
2016,9,c4398,3,1283,1
2016,9,c4401,3,5050,6
2016,9,c4406,3,5945,7
2016,9,c4407,0,4218,5
2016,9,c4408,3,7856,7
2016,9,c4409,0,4138,5
2016,9,c4410,3,4088,9
2016,9,c4411,0,3953,8
2016,9,c4412,3,5996,11
2016,9,c4413,0,4615,5
2016,9,c4414,3,8435,9
2016,9,c4415,0,2092,2
2016,9,c4416,0,2812,1
2016,9,c4417,0,5614,7
2016,9,c4418,0,4098,8
2016,9,c4419,0,2128,1
2016,9,c4420,0,2261,1
2016,9,c4421,3,7041,7
2016,9,c4422,0,2300,1
2016,9,c4423,3,9677,17
2016,9,c4424,0,2775,3
2016,9,c4425,3,8750,12
2016,9,c4426,0,3842,5
2016,9,c4427,0,2861,2
2016,9,c4428,0,1245,2
2016,9,c4429,0,2187,1
2016,9,c4430,0,878,2
2016,9,c4431,0,16,2
2016,9,c4432,0,447,1
2016,9,c4433,0,116,2
2016,9,c4434,0,1606,1
2016,9,c4435,3,16,1
2016,9,c4436,0,280,2
2016,9,c4437,0,693,1
2016,9,c4438,0,590,3
2016,9,c4439,0,1282,2
2016,9,c4440,0,1435,1
2016,9,c4441,0,360,1
2016,9,c4442,0,242,2
2016,9,c4443,0,979,1
2016,9,c4444,0,2196,1
2016,9,c4445,0,3891,2
2016,9,c4446,0,2271,1
2016,9,c4447,0,589,1
2016,9,c4448,0,3740,3
2016,9,c4449,0,1500,1
2016,9,c4450,0,1796,1
2016,9,c4451,0,2570,1
2016,9,c4452,0,441,2
2016,9,c4453,0,4895,6
2016,9,c4454,0,2652,1
2016,9,c4455,0,1110,1
2016,9,c4456,0,2711,3
2016,9,c4457,3,1720,2
2016,9,c4458,0,2200,2
2016,9,c4459,0,1441,3
2016,9,c4460,0,980,2
2016,9,c4461,0,3020,2
2016,9,c4462,0,1198,1
2016,9,c4463,3,2376,2
2016,9,c4464,0,2130,2
2016,9,c4465,0,2166,2
2016,9,c4466,0,599,1
2016,9,c4467,0,523,1
2016,9,c4468,0,905,1
2016,9,c4469,3,15168,16
2016,9,c447,3,3572,1
2016,9,c4470,1,15244,16
2016,9,c4471,0,1720,5
2016,9,c4472,0,2481,3
2016,9,c4473,0,2045,1
2016,9,c4474,1,4677,9
2016,9,c4475,0,2565,5
2016,9,c4476,0,2290,4
2016,9,c4477,0,1452,3
2016,9,c4478,3,17894,12
2016,9,c4479,3,1707,2
2016,9,c448,1,2937,3
2016,9,c4480,0,2375,3
2016,9,c4481,0,3190,2
2016,9,c4482,3,7961,9
2016,9,c4483,0,2310,1
2016,9,c4484,0,2195,1
2016,9,c4485,3,8824,14
2016,9,c4486,0,2650,1
2016,9,c4487,0,1135,1
2016,9,c4488,0,4111,7
2016,9,c4489,1,17090,14
2016,9,c4490,0,3239,2
2016,9,c4491,3,3898,7
2016,9,c4492,0,3800,7
2016,9,c4493,0,3977,5
2016,9,c4494,0,4226,6
2016,9,c4495,0,1100,1
2016,9,c4496,0,1490,1
2016,9,c4497,0,1097,1
2016,9,c4498,0,1587,1
2016,9,c4499,0,4173,5
2016,9,c4500,0,2500,1
2016,9,c4501,0,2500,1
2016,9,c4502,0,1740,1
2016,9,c4504,0,2500,1
2016,9,c4505,0,675,1
2016,9,c4506,3,7670,10
2016,9,c4507,0,413,2
2016,9,c4508,3,3750,8
2016,9,c4509,0,2506,6
2016,9,c4510,0,2414,1
2016,9,c4511,0,1536,2
2016,9,c4512,0,3364,8
2016,9,c4513,3,10330,11
2016,9,c4514,0,2290,2
2016,9,c4515,0,3996,6
2016,9,c4516,0,3230,3
2016,9,c4517,0,1380,1
2016,9,c4518,0,1260,1
2016,9,c4519,0,1112,3
2016,9,c4520,0,310,1
2016,9,c4521,0,542,1
2016,9,c4522,0,370,1
2016,9,c4523,0,570,1
2016,9,c4524,0,333,1
2016,9,c4525,0,1636,2
2016,9,c4526,0,390,1
2016,9,c4527,0,4004,6
2016,9,c4528,3,9415,8
2016,9,c4529,3,1712,2
2016,9,c4530,3,879,2
2016,9,c4531,0,5126,4
2016,9,c4532,3,4770,33
2016,9,c4533,0,456,1
2016,9,c4534,0,3610,5
2016,9,c4535,0,3291,2
2016,9,c4536,0,1872,2
2016,9,c4537,0,85,1
2016,9,c4538,0,599,1
2016,9,c4539,0,3961,8
2016,9,c4540,0,2128,2
2016,9,c4541,1,2187,1
2016,9,c4542,0,5708,8
2016,9,c4543,0,1590,1
2016,9,c4544,0,1892,1
2016,9,c4545,0,444,3
2016,9,c4546,0,230,1
2016,9,c4547,0,310,1
2016,9,c4548,3,4994,7
2016,9,c4549,2,8418,9
2016,9,c4550,0,3002,1
2016,9,c457,1,675,1
2016,9,c490,1,1520,1
2016,9,c498,0,3965,6
2016,9,c501,1,3164,2
2016,9,c511,1,6980,5
2016,9,c514,1,7699,11
2016,9,c518,2,4128,7
2016,9,c520,3,580,1
2016,9,c522,1,4440,8
2016,9,c530,1,1690,3
2016,9,c553,3,4852,2
2016,9,c561,2,1131,1
2016,9,c574,3,3045,6
2016,9,c593,0,360,1
2016,9,c619,2,3931,7
2016,9,c622,3,2861,3
2016,9,c637,3,1990,2
2016,9,c717,3,1579,2
2016,9,c759,1,6886,11
2016,9,c768,1,99,1
2016,9,c770,1,3154,3
2016,9,c774,1,1600,1
2016,9,c787,3,640,1
2016,9,c793,1,14367,11
2016,9,c886,0,1131,1
2016,9,c887,1,6115,2
2016,9,c904,3,1131,1
2016,9,c909,3,979,1
2016,9,c931,3,2719,1
2016,9,c942,3,3915,5
2016,9,c971,3,5102,5
2016,10,c107,3,930,1
2016,10,c1118,0,466,1
2016,10,c113,1,2594,5
2016,10,c1142,1,2299,3
2016,10,c119,1,880,1
2016,10,c1208,3,1188,1
2016,10,c124,2,1418,4
2016,10,c1249,3,3198,4
2016,10,c127,2,4011,2
2016,10,c1304,0,465,1
2016,10,c1340,3,3970,2
2016,10,c1376,0,980,1
2016,10,c1381,3,5625,2
2016,10,c1386,1,2570,1
2016,10,c1400,0,880,1
2016,10,c1414,3,3140,1
2016,10,c1446,1,8796,5
2016,10,c1453,1,1435,1
2016,10,c1555,2,3980,3
2016,10,c1567,2,12370,7
2016,10,c1574,2,290,1
2016,10,c1576,1,2344,2
2016,10,c1580,2,8101,9
2016,10,c1594,3,5170,7
2016,10,c163,3,3281,3
2016,10,c1642,1,1772,2
2016,10,c1669,0,1820,2
2016,10,c1692,3,2415,2
2016,10,c171,1,7430,3
2016,10,c1728,0,890,1
2016,10,c174,3,2291,1
2016,10,c1744,0,523,1
2016,10,c1746,1,1069,2
2016,10,c1763,2,7413,8
2016,10,c1777,1,1995,1
2016,10,c1778,3,4030,5
2016,10,c1787,0,340,2
2016,10,c1789,2,2176,1
2016,10,c1819,0,2308,1
2016,10,c1827,0,1740,1
2016,10,c1829,1,4180,2
2016,10,c1836,3,1780,2
2016,10,c1841,1,1740,1
2016,10,c1843,0,3759,3
2016,10,c186,1,1130,1
2016,10,c1886,3,270,1
2016,10,c1904,3,1892,1
2016,10,c192,3,1283,2
2016,10,c1925,3,5269,4
2016,10,c193,2,1386,1
2016,10,c1937,1,2138,1
2016,10,c1941,2,722,2
2016,10,c1948,3,2817,3
2016,10,c1950,3,2308,1
2016,10,c196,1,3880,1
2016,10,c1977,0,1970,1
2016,10,c1978,3,1700,2
2016,10,c2004,3,7756,7
2016,10,c2009,3,1735,2
2016,10,c201,1,3633,5
2016,10,c2035,3,7780,4
2016,10,c2041,1,3100,4
2016,10,c2047,0,750,3
2016,10,c2066,3,1862,1
2016,10,c207,3,2166,1
2016,10,c21,1,3337,2
2016,10,c2100,1,4706,7
2016,10,c2116,1,3574,2
2016,10,c2135,2,13657,15
2016,10,c2138,0,2010,2
2016,10,c2169,3,2360,2
2016,10,c2184,3,2110,2
2016,10,c2185,1,4997,2
2016,10,c2206,0,4180,1
2016,10,c2207,3,4760,2
2016,10,c2230,3,4901,3
2016,10,c2236,3,8267,10
2016,10,c2273,3,399,2
2016,10,c2276,2,4829,6
2016,10,c2302,2,580,2
2016,10,c2340,1,6512,5
2016,10,c2383,3,2405,3
2016,10,c2411,0,4000,2
2016,10,c2426,1,969,1
2016,10,c2442,3,2851,2
2016,10,c2467,3,4742,7
2016,10,c2478,3,6550,4
2016,10,c248,1,3957,4
2016,10,c2480,2,4478,8
2016,10,c2516,0,675,1
2016,10,c2518,1,4095,2
2016,10,c252,1,5554,9
2016,10,c2536,0,4297,4
2016,10,c2552,0,979,1
2016,10,c2560,3,3075,4
2016,10,c2569,3,1374,2
2016,10,c2580,1,1640,2
2016,10,c2673,3,750,2
2016,10,c2688,0,2572,4
2016,10,c270,2,1710,2
2016,10,c271,3,2160,1
2016,10,c2716,3,4180,1
2016,10,c2723,0,2859,2
2016,10,c2733,3,750,1
2016,10,c2742,3,4295,3
2016,10,c2799,1,6000,3
2016,10,c2822,3,1425,2
2016,10,c2845,0,2562,2
2016,10,c2847,3,3060,1
2016,10,c2849,1,4393,6
2016,10,c2860,3,4544,6
2016,10,c2886,3,2972,2
2016,10,c2902,3,2119,2
2016,10,c2920,3,4356,2
2016,10,c2944,1,1131,1
2016,10,c2947,1,5950,4
2016,10,c3001,2,2060,1
2016,10,c3017,3,2275,2
2016,10,c3040,1,284,1
2016,10,c3049,3,1004,3
2016,10,c3079,1,1695,1
2016,10,c3092,0,349,1
2016,10,c3124,3,755,1
2016,10,c3151,3,1110,1
2016,10,c3153,1,4816,3
2016,10,c3159,3,10706,8
2016,10,c3178,3,2320,1
2016,10,c320,2,504,2
2016,10,c3201,1,94,1
2016,10,c3217,0,798,2
2016,10,c3224,3,827,1
2016,10,c3292,3,380,1
2016,10,c3309,0,2871,2
2016,10,c3312,3,3731,3
2016,10,c3329,3,5104,3
2016,10,c3370,1,7414,8
2016,10,c3382,0,513,1
2016,10,c3388,0,693,2
2016,10,c3402,3,1892,1
2016,10,c3408,3,1644,2
2016,10,c3428,1,491,1
2016,10,c3431,3,3960,5
2016,10,c3432,0,198,1
2016,10,c3447,0,2330,1
2016,10,c3453,3,3491,1
2016,10,c3470,3,2500,1
2016,10,c3477,0,1400,1
2016,10,c3501,3,2176,1
2016,10,c3509,0,2266,4
2016,10,c3510,0,2044,1
2016,10,c3549,3,323,1
2016,10,c3569,1,3161,4
2016,10,c358,2,681,1
2016,10,c3585,1,1530,2
2016,10,c3592,2,5591,10
2016,10,c3598,3,3098,2
2016,10,c36,0,3150,1
2016,10,c3640,3,1180,2
2016,10,c3642,3,561,1
2016,10,c3646,1,2420,2
2016,10,c3693,3,114,1
2016,10,c3694,0,2308,1
2016,10,c3723,3,1940,1
2016,10,c3741,3,1030,2
2016,10,c3752,0,270,3
2016,10,c3769,0,827,1
2016,10,c3790,3,2946,3
2016,10,c381,3,380,1
2016,10,c3838,2,7828,7
2016,10,c390,2,3056,1
2016,10,c3903,3,1280,1
2016,10,c3907,1,6025,5
2016,10,c3955,0,1440,1
2016,10,c3961,0,1283,1
2016,10,c3964,0,979,1
2016,10,c3986,3,7709,7
2016,10,c3991,3,2810,2
2016,10,c4008,1,1436,1
2016,10,c4016,3,4782,7
2016,10,c4060,3,2485,3
2016,10,c4066,0,675,1
2016,10,c4067,3,3150,3
2016,10,c4071,3,2325,1
2016,10,c4103,3,1198,1
2016,10,c4108,3,3441,3
2016,10,c412,3,3163,6
2016,10,c4164,0,2490,1
2016,10,c4166,0,2338,1
2016,10,c4187,3,1350,1
2016,10,c4216,2,10676,8
2016,10,c4223,0,342,3
2016,10,c4231,0,270,1
2016,10,c4246,0,1739,1
2016,10,c426,3,1080,1
2016,10,c4270,0,3034,5
2016,10,c4274,1,11949,13
2016,10,c4283,3,4008,7
2016,10,c4286,0,3140,1
2016,10,c4291,0,1490,1
2016,10,c4313,3,3485,5
2016,10,c4319,0,1416,2
2016,10,c432,3,4124,5
2016,10,c4320,0,1274,1
2016,10,c4335,0,2209,2
2016,10,c4390,0,2030,4
2016,10,c4403,3,2490,2
2016,10,c4407,0,952,2
2016,10,c441,1,4731,2
2016,10,c4435,3,5241,3
2016,10,c4446,0,1370,1
2016,10,c4457,3,2700,1
2016,10,c4463,3,2196,1
2016,10,c4475,0,600,4
2016,10,c4476,0,2044,1
2016,10,c4490,0,2048,1
2016,10,c4495,0,1188,1
2016,10,c45,1,3391,2
2016,10,c4506,3,490,1
2016,10,c4509,0,1580,2
2016,10,c4531,0,1951,3
2016,10,c4532,3,4782,3
2016,10,c4539,0,694,2
2016,10,c4542,0,390,1
2016,10,c4548,3,1185,3
2016,10,c4549,2,27633,15
2016,10,c4551,0,2986,3
2016,10,c4552,0,1454,1
2016,10,c4553,0,893,2
2016,10,c4554,3,1196,2
2016,10,c4555,3,9708,8
2016,10,c4556,0,3120,3
2016,10,c4557,0,3506,1
2016,10,c4558,1,14123,8
2016,10,c4559,3,4950,5
2016,10,c4560,0,5475,3
2016,10,c4561,3,1356,2
2016,10,c4562,0,1692,5
2016,10,c4563,0,4308,3
2016,10,c4564,3,2953,4
2016,10,c4565,3,8166,5
2016,10,c4566,0,6324,6
2016,10,c4567,3,8000,12
2016,10,c4568,3,6118,5
2016,10,c4569,0,1463,1
2016,10,c4570,0,3550,3
2016,10,c4571,0,2992,1
2016,10,c4572,0,3150,4
2016,10,c4573,3,12471,10
2016,10,c4574,0,979,1
2016,10,c4575,0,2848,3
2016,10,c4576,0,284,1
2016,10,c4577,0,447,1
2016,10,c4578,0,3090,1
2016,10,c4579,0,1340,1
2016,10,c4580,0,827,1
2016,10,c4581,0,2272,1
2016,10,c4582,0,3560,2
2016,10,c4583,1,284,1
2016,10,c4584,0,1587,1
2016,10,c4585,0,2289,6
2016,10,c4586,0,3593,3
2016,10,c4587,0,390,1
2016,10,c4588,0,1240,3
2016,10,c4589,0,650,1
2016,10,c4590,0,2510,1
2016,10,c4591,0,1786,1
2016,10,c4592,0,6140,4
2016,10,c4593,0,1958,2
2016,10,c4594,0,2850,1
2016,10,c4595,0,2698,1
2016,10,c4596,0,295,1
2016,10,c4597,0,160,1
2016,10,c4598,1,17772,14
2016,10,c4599,0,5720,4
2016,10,c4600,3,9019,6
2016,10,c4601,0,2446,3
2016,10,c4602,0,1130,1
2016,10,c4603,2,2255,2
2016,10,c4604,0,495,3
2016,10,c4605,0,267,2
2016,10,c4606,0,827,1
2016,10,c4607,0,5400,3
2016,10,c4608,0,6120,4
2016,10,c4609,0,880,1
2016,10,c4610,0,6167,4
2016,10,c4611,1,5051,4
2016,10,c4612,0,2216,2
2016,10,c4613,3,3395,3
2016,10,c4614,0,3783,2
2016,10,c4615,3,5528,4
2016,10,c4616,0,1490,1
2016,10,c4617,0,1505,2
2016,10,c4618,0,1030,1
2016,10,c4619,0,1806,2
2016,10,c4620,0,3335,3
2016,10,c4621,0,525,1
2016,10,c4622,0,1515,1
2016,10,c4623,0,2861,3
2016,10,c4624,0,3749,2
2016,10,c4625,0,417,1
2016,10,c4626,0,1739,1
2016,10,c4627,0,1739,1
2016,10,c4628,0,1587,1
2016,10,c4629,0,1830,1
2016,10,c463,1,22200,22
2016,10,c4630,3,1970,1
2016,10,c4631,0,2028,2
2016,10,c4632,3,2805,1
2016,10,c4633,0,1740,1
2016,10,c4634,0,710,1
2016,10,c4635,0,2045,1
2016,10,c4636,0,1587,1
2016,10,c4637,0,2980,2
2016,10,c4638,0,980,1
2016,10,c4639,0,2275,1
2016,10,c4640,0,4332,2
2016,10,c4641,0,1860,1
2016,10,c4642,0,2166,1
2016,10,c4643,0,1426,1
2016,10,c4644,0,2565,1
2016,10,c4645,0,2640,1
2016,10,c4646,0,2429,3
2016,10,c4647,0,4173,4
2016,10,c4648,0,4750,6
2016,10,c4649,3,10959,9
2016,10,c4650,3,8180,9
2016,10,c4651,0,1892,1
2016,10,c4652,0,3232,2
2016,10,c4653,0,5837,3
2016,10,c4654,0,1900,3
2016,10,c4655,0,466,1
2016,10,c4656,0,1000,1
2016,10,c4657,0,825,1
2016,10,c4658,0,2205,1
2016,10,c4659,3,2190,1
2016,10,c4660,0,3344,3
2016,10,c4661,0,2376,2
2016,10,c4662,3,1160,1
2016,10,c4663,0,1110,1
2016,10,c4664,0,1710,1
2016,10,c4665,0,4380,1
2016,10,c4666,0,250,1
2016,10,c4667,0,1978,3
2016,10,c4668,0,1310,1
2016,10,c4669,0,1502,1
2016,10,c4670,0,589,1
2016,10,c4671,0,660,1
2016,10,c4672,0,3525,5
2016,10,c4673,0,3210,6
2016,10,c4674,0,4010,1
2016,10,c4675,0,1090,1
2016,10,c4676,0,4695,2
2016,10,c4677,3,11178,10
2016,10,c4678,0,590,1
2016,10,c4679,3,7976,7
2016,10,c4680,0,2538,6
2016,10,c4681,0,3864,7
2016,10,c4682,3,14316,16
2016,10,c4683,3,9711,7
2016,10,c4684,0,5484,8
2016,10,c4685,3,1131,1
2016,10,c4686,0,1929,2
2016,10,c4687,0,1587,1
2016,10,c4688,1,7070,2
2016,10,c4689,3,3451,2
2016,10,c4690,0,1730,1
2016,10,c4691,3,1733,1
2016,10,c4692,0,890,1
2016,10,c4693,0,371,1
2016,10,c4694,0,371,1
2016,10,c4695,0,1640,1
2016,10,c4696,1,1995,3
2016,10,c4697,0,5122,6
2016,10,c4698,0,680,1
2016,10,c4699,2,11783,5
2016,10,c4700,0,152,1
2016,10,c4701,0,6096,7
2016,10,c4702,0,5437,3
2016,10,c4703,3,1796,1
2016,10,c4704,0,6004,2
2016,10,c483,3,1750,2
2016,10,c490,1,2890,1
2016,10,c52,1,250,1
2016,10,c523,1,1510,1
2016,10,c526,1,2640,1
2016,10,c528,3,5250,5
2016,10,c539,1,447,1
2016,10,c540,1,3432,4
2016,10,c546,1,2044,1
2016,10,c55,1,5085,3
2016,10,c561,2,2557,3
2016,10,c581,3,4180,1
2016,10,c591,1,752,1
2016,10,c597,1,1710,1
2016,10,c637,3,1426,2
2016,10,c65,3,1099,2
2016,10,c673,2,6605,6
2016,10,c689,3,2223,3
2016,10,c71,3,2515,5
2016,10,c714,3,523,2
2016,10,c763,3,3000,2
2016,10,c77,3,2311,2
2016,10,c774,1,3213,5
2016,10,c806,3,4580,2
2016,10,c811,3,1900,3
2016,10,c836,3,3091,2
2016,10,c870,2,447,1
2016,10,c878,3,371,1
2016,10,c887,1,2462,2
2016,10,c888,0,3130,3
2016,10,c893,3,1120,1
2016,10,c90,3,979,1
2016,10,c903,3,1580,2
2016,10,c91,1,1480,2
2016,10,c913,3,4295,3
2016,10,c928,3,3998,5
2016,10,c940,0,1682,1
2016,10,c946,0,1521,1
2016,10,c95,0,589,1
2016,10,c96,3,1230,1
2016,11,c103,3,2600,1
2016,11,c1082,1,2312,1
2016,11,c110,2,4380,1
2016,11,c1105,1,1882,2
2016,11,c1113,3,2527,1
2016,11,c112,1,2577,4
2016,11,c114,3,2007,2
2016,11,c1149,0,2710,1
2016,11,c1155,1,3855,9
2016,11,c1169,1,2795,1
2016,11,c1170,0,1454,3
2016,11,c1207,3,3680,2
2016,11,c1208,3,249,2
2016,11,c1231,1,8057,4
2016,11,c1238,3,2652,1
2016,11,c1247,1,1185,1
2016,11,c1248,1,6052,4
2016,11,c127,2,523,1
2016,11,c1386,1,6162,2
2016,11,c1392,3,5680,2
2016,11,c1397,3,2500,1
2016,11,c1438,3,2159,2
2016,11,c1446,1,3151,3
2016,11,c1459,0,332,1
2016,11,c148,1,1645,6
2016,11,c1555,2,880,1
2016,11,c157,2,3665,2
2016,11,c1574,2,6685,7
2016,11,c1580,2,10946,6
2016,11,c159,1,408,1
2016,11,c1593,3,580,1
2016,11,c1632,1,6887,7
2016,11,c1641,3,846,2
2016,11,c1642,1,1131,1
2016,11,c1648,3,3481,2
2016,11,c1658,0,1422,2
2016,11,c1672,2,2759,1
2016,11,c1691,0,2583,3
2016,11,c170,1,9116,7
2016,11,c1726,0,846,1
2016,11,c1746,1,2689,3
2016,11,c1759,1,1730,1
2016,11,c1789,2,2719,1
2016,11,c1792,0,675,1
2016,11,c1807,1,7230,4
2016,11,c1830,0,1587,1
2016,11,c186,1,4730,4
2016,11,c189,1,1420,2
2016,11,c1890,0,1806,2
2016,11,c192,3,1264,1
2016,11,c1925,3,922,1
2016,11,c194,3,2044,1
2016,11,c1941,2,2708,2
2016,11,c1963,1,732,1
2016,11,c1966,3,6605,5
2016,11,c1996,1,13828,7
2016,11,c20,1,6250,6
2016,11,c2025,0,810,1
2016,11,c2045,3,4332,2
2016,11,c2055,1,4762,3
2016,11,c2089,1,2940,2
2016,11,c210,1,2942,2
2016,11,c2116,1,1885,2
2016,11,c213,1,2312,1
2016,11,c2160,3,8291,7
2016,11,c2172,1,8335,4
2016,11,c2173,0,1277,2
2016,11,c2177,0,456,1
2016,11,c2178,3,1958,2
2016,11,c2241,3,2904,2
2016,11,c2271,3,1198,1
2016,11,c2276,2,2424,3
2016,11,c2280,3,4860,2
2016,11,c233,0,1055,2
2016,11,c2345,3,2814,3
2016,11,c2369,0,590,1
2016,11,c2371,3,3652,4
2016,11,c2390,3,8460,3
2016,11,c2467,3,2450,2
2016,11,c2480,2,4613,5
2016,11,c2569,3,1131,2
2016,11,c2581,0,743,1
2016,11,c2605,3,7820,4
2016,11,c264,3,3288,4
2016,11,c270,2,285,1
2016,11,c2700,0,870,1
2016,11,c275,1,2804,1
2016,11,c2777,1,10941,6
2016,11,c2782,3,1892,1
2016,11,c2799,1,2718,2
2016,11,c2800,1,3645,3
2016,11,c2817,0,1892,1
2016,11,c2822,3,2956,1
2016,11,c2855,3,4658,5
2016,11,c2872,3,6563,6
2016,11,c2873,3,2527,1
2016,11,c2894,0,2437,2
2016,11,c2901,0,1530,1
2016,11,c2902,3,6266,3
2016,11,c2934,3,4470,4
2016,11,c2944,1,6591,5
2016,11,c2961,0,1435,1
2016,11,c3072,3,4545,7
2016,11,c3102,3,4604,3
2016,11,c3127,1,3360,2
2016,11,c3153,1,3384,2
2016,11,c3154,0,2376,4
2016,11,c320,2,4410,2
2016,11,c3201,1,1957,3
2016,11,c3202,2,6005,10
2016,11,c3209,3,3156,3
2016,11,c3239,0,890,1
2016,11,c3259,3,6705,5
2016,11,c3302,0,1890,1
2016,11,c3312,3,2804,1
2016,11,c3327,3,1710,1
2016,11,c3346,3,3050,2
2016,11,c3351,2,11466,7
2016,11,c3402,3,1188,1
2016,11,c3410,0,1198,1
2016,11,c3415,0,3716,5
2016,11,c3428,1,1310,1
2016,11,c3441,3,4380,6
2016,11,c3446,0,855,1
2016,11,c3451,3,3783,2
2016,11,c3471,0,1283,1
2016,11,c3488,0,1990,1
2016,11,c3495,3,1958,2
2016,11,c3501,3,2880,4
2016,11,c3508,1,2138,2
2016,11,c3523,3,2044,1
2016,11,c3527,3,2984,4
2016,11,c358,2,5400,10
2016,11,c3585,1,4642,3
2016,11,c3592,2,1336,4
2016,11,c3614,0,648,1
2016,11,c3620,0,3760,2
2016,11,c3646,1,1310,1
2016,11,c3683,0,3689,2
2016,11,c3684,0,3687,2
2016,11,c3697,3,2262,2
2016,11,c3723,3,561,1
2016,11,c3754,3,2794,2
2016,11,c3800,3,5496,3
2016,11,c3808,3,3384,2
2016,11,c381,3,380,1
2016,11,c3815,0,846,5
2016,11,c382,1,2700,4
2016,11,c3852,1,11367,5
2016,11,c3858,3,3460,4
2016,11,c3863,3,4896,3
2016,11,c3868,0,1730,2
2016,11,c3889,3,2480,1
2016,11,c39,1,2804,1
2016,11,c390,2,2004,1
2016,11,c3907,1,5381,6
2016,11,c3909,0,3384,2
2016,11,c3935,3,1505,3
2016,11,c3974,3,2160,1
2016,11,c3977,3,2719,1
2016,11,c3991,3,1977,1
2016,11,c4008,1,1827,1
2016,11,c4064,3,2774,1
2016,11,c4071,3,813,1
2016,11,c4078,3,4635,6
2016,11,c4087,0,3200,1
2016,11,c409,1,2527,3
2016,11,c4135,0,3500,2
2016,11,c4150,3,3179,3
2016,11,c4151,0,1350,1
2016,11,c4157,0,2025,3
2016,11,c4179,3,8989,8
2016,11,c4180,1,2860,1
2016,11,c4216,2,4950,5
2016,11,c4217,3,440,2
2016,11,c4235,3,1980,1
2016,11,c4236,3,2500,3
2016,11,c4243,0,2842,6
2016,11,c4244,3,3299,5
2016,11,c4256,1,8907,5
2016,11,c4271,0,1360,1
2016,11,c429,1,4028,2
2016,11,c4302,3,1736,2
2016,11,c4308,3,1787,1
2016,11,c4312,0,675,1
2016,11,c4321,1,1435,1
2016,11,c4381,0,3478,2
2016,11,c4386,1,1625,1
2016,11,c4389,1,16244,7
2016,11,c441,1,6582,3
2016,11,c4411,0,2253,2
2016,11,c4435,3,2391,3
2016,11,c4457,3,1775,1
2016,11,c4479,3,1435,1
2016,11,c4489,1,1640,2
2016,11,c45,1,6894,5
2016,11,c4548,3,2508,2
2016,11,c4549,2,14090,6
2016,11,c4554,3,979,1
2016,11,c4563,0,679,2
2016,11,c457,1,792,5
2016,11,c4581,0,790,1
2016,11,c4583,1,7708,7
2016,11,c4585,0,149,1
2016,11,c4598,1,13387,9
2016,11,c460,3,599,1
2016,11,c4603,2,9095,6
2016,11,c4605,0,523,1
2016,11,c4611,1,2727,4
2016,11,c4613,3,2490,2
2016,11,c4615,3,6084,5
2016,11,c4619,0,2348,1
2016,11,c463,1,1365,2
2016,11,c4662,3,4758,6
2016,11,c4667,0,2634,2
2016,11,c4677,3,4811,7
2016,11,c4678,0,590,1
2016,11,c4687,0,1216,2
2016,11,c4691,3,1695,1
2016,11,c4696,1,7953,6
2016,11,c4699,2,126,1
2016,11,c4705,3,3040,2
2016,11,c4706,0,4019,2
2016,11,c4707,0,4922,4
2016,11,c4708,0,5040,1
2016,11,c4709,2,102795,82
2016,11,c4710,0,551,1
2016,11,c4711,0,2537,2
2016,11,c4712,0,2138,1
2016,11,c4713,0,880,2
2016,11,c4714,0,1900,1
2016,11,c4715,0,3501,4
2016,11,c4716,0,880,1
2016,11,c4717,0,3060,2
2016,11,c4718,3,10642,6
2016,11,c4719,1,28554,30
2016,11,c4720,3,2223,1
2016,11,c4721,0,2223,1
2016,11,c4722,3,3420,1
2016,11,c4723,3,5587,6
2016,11,c4724,0,2142,2
2016,11,c4725,0,2565,1
2016,11,c4726,0,2565,1
2016,11,c4727,0,2565,1
2016,11,c4728,0,2565,1
2016,11,c4729,0,5278,8
2016,11,c4730,0,2014,1
2016,11,c4731,0,5004,3
2016,11,c4732,1,12425,8
2016,11,c4733,0,1576,2
2016,11,c4734,3,2460,1
2016,11,c4735,3,7998,12
2016,11,c4736,0,1445,1
2016,11,c4737,0,3819,2
2016,11,c4738,0,2992,1
2016,11,c4739,0,2328,1
2016,11,c4740,0,2992,1
2016,11,c4741,0,4906,3
2016,11,c4742,3,2480,1
2016,11,c4743,3,6744,6
2016,11,c4744,0,1578,2
2016,11,c4745,0,114,1
2016,11,c4746,0,1515,5
2016,11,c4747,3,4890,4
2016,11,c4748,0,3580,4
2016,11,c4749,0,1892,1
2016,11,c4750,0,1836,2
2016,11,c4751,0,1892,1
2016,11,c4752,0,1030,1
2016,11,c4753,0,827,1
2016,11,c4754,0,1749,3
2016,11,c4755,0,304,1
2016,11,c4756,0,980,1
2016,11,c4757,0,846,1
2016,11,c4758,0,3921,3
2016,11,c4759,1,7744,3
2016,11,c4760,0,798,2
